,date,bins,total_size,air_aquality
19613,2014-05-21,within 400,1.1,59
19614,2014-05-22,bigger then 400,1.2,45
19615,2014-05-22,within 100,2.0,45
19616,2014-05-22,within 150,1.4,45
19617,2014-05-22,within 200,0.6,45
19618,2014-05-22,within 250,1.6,45
19619,2014-05-22,within 400,0.44999999999999996,45
19620,2014-05-23,bigger then 400,1.3,45
19621,2014-05-23,within 100,59.0,45
19622,2014-05-23,within 150,3.9,45
19623,2014-05-23,within 200,2.1,45
19624,2014-05-23,within 300,1.0,45
19625,2014-05-23,within 400,0.1,45
19626,2014-05-24,bigger then 400,0.35,52
19627,2014-05-24,within 100,4.25,52
19628,2014-05-24,within 150,2.9400000000000004,52
19629,2014-05-24,within 200,17.5,52
19630,2014-05-24,within 250,0.6799999999999999,52
19631,2014-05-24,within 300,0.1,52
19632,2014-05-24,within 400,0.1,52
19633,2014-05-25,bigger then 400,5.0,59
19634,2014-05-25,within 100,4.31,59
19635,2014-05-25,within 150,40.93000000000001,59
19636,2014-05-25,within 200,12.11,59
19637,2014-05-25,within 250,1.35,59
19638,2014-05-25,within 350,0.1,59
19639,2014-05-25,within 400,0.4,59
19640,2014-05-25,within 50,30.0,59
19641,2014-05-26,bigger then 400,2.45,53
19642,2014-05-26,within 100,0.35,53
19643,2014-05-26,within 150,5.949999999999999,53
19644,2014-05-26,within 200,1.55,53
19645,2014-05-26,within 250,0.35,53
19646,2014-05-26,within 350,0.1,53
19647,2014-05-26,within 400,0.1,53
19648,2014-05-26,within 50,1.1,53
19649,2014-05-27,bigger then 400,105.0,57
19650,2014-05-27,within 100,82.03999999999999,57
19651,2014-05-27,within 150,62.769999999999996,57
19652,2014-05-27,within 200,5.3,57
19653,2014-05-27,within 250,3.73,57
19654,2014-05-27,within 300,0.1,57
19655,2014-05-27,within 350,0.1,57
19656,2014-05-27,within 400,0.6,57
19657,2014-05-27,within 50,4.8,57
19658,2014-05-28,bigger then 400,1.35,46
19659,2014-05-28,within 100,14.5,46
19660,2014-05-28,within 150,14.820000000000002,46
19661,2014-05-28,within 200,4.85,46
19662,2014-05-28,within 250,0.4,46
19663,2014-05-28,within 300,0.1,46
19664,2014-05-28,within 400,0.1,46
19665,2014-05-28,within 50,3.0,46
19666,2014-05-29,bigger then 400,2.6,58
19667,2014-05-29,within 150,13.86,58
19668,2014-05-29,within 200,6.699999999999999,58
19669,2014-05-29,within 250,4.0,58
19670,2014-05-29,within 300,0.35,58
19671,2014-05-29,within 400,0.7,58
19672,2014-05-30,bigger then 400,0.07,65
19673,2014-05-30,within 100,0.6,65
19674,2014-05-30,within 150,7.18,65
19675,2014-05-30,within 200,1.2,65
19676,2014-05-30,within 250,0.30000000000000004,65
19677,2014-05-30,within 300,0.2,65
19678,2014-05-30,within 400,1.0,65
19679,2014-05-30,within 50,9.0,65
19680,2014-05-31,bigger then 400,28.490000000000002,51
19681,2014-05-31,within 100,2.45,51
19682,2014-05-31,within 150,0.6699999999999999,51
19683,2014-05-31,within 200,6.119999999999999,51
19684,2014-05-31,within 250,0.30000000000000004,51
19685,2014-06-01,bigger then 400,0.1,61
19686,2014-06-01,within 150,4.1,61
19687,2014-06-01,within 200,3.1300000000000003,61
19688,2014-06-01,within 250,4.2,61
19689,2014-06-01,within 350,0.27,61
19690,2014-06-01,within 400,2.0,61
19691,2014-06-01,within 50,0.1,61
19692,2014-06-02,bigger then 400,1.4,35
19693,2014-06-02,within 100,6.1,35
19694,2014-06-02,within 150,13.819999999999999,35
19695,2014-06-02,within 200,32.56,35
19696,2014-06-02,within 250,2.95,35
19697,2014-06-02,within 300,1.1500000000000001,35
19698,2014-06-02,within 400,0.2,35
19699,2014-06-02,within 50,0.1,35
19700,2014-06-03,bigger then 400,1.25,45
19701,2014-06-03,within 100,15.2,45
19702,2014-06-03,within 150,679.8,45
19703,2014-06-03,within 200,1.08,45
19704,2014-06-03,within 250,0.8400000000000001,45
19705,2014-06-03,within 300,0.38,45
19706,2014-06-03,within 350,0.1,45
19707,2014-06-03,within 400,1.2000000000000002,45
19708,2014-06-04,bigger then 400,14.85,100
19709,2014-06-04,within 100,1.9500000000000002,100
19710,2014-06-04,within 150,405.20000000000005,100
19711,2014-06-04,within 200,4.609999999999999,100
19712,2014-06-04,within 250,0.7,100
19713,2014-06-04,within 300,0.5,100
19714,2014-06-04,within 400,2.0,100
19715,2014-06-05,bigger then 400,0.2,65
19716,2014-06-05,within 100,15.96,65
19717,2014-06-05,within 150,12.65,65
19718,2014-06-05,within 200,1.35,65
19719,2014-06-05,within 250,1.7600000000000002,65
19720,2014-06-05,within 300,0.25,65
19721,2014-06-05,within 400,0.1,65
19722,2014-06-06,bigger then 400,33.47,55
19723,2014-06-06,within 100,13.149999999999999,55
19724,2014-06-06,within 150,76.38,55
19725,2014-06-06,within 200,5.35,55
19726,2014-06-06,within 250,4.859999999999999,55
19727,2014-06-06,within 300,1.0,55
19728,2014-06-06,within 400,0.6,55
19729,2014-06-07,bigger then 400,8.1,74
19730,2014-06-07,within 100,1.0,74
19731,2014-06-07,within 150,1.1,74
19732,2014-06-07,within 200,4.95,74
19733,2014-06-07,within 250,5.9,74
19734,2014-06-07,within 300,1.12,74
19735,2014-06-07,within 350,3.1,74
19736,2014-06-07,within 400,1.1,74
19737,2014-06-07,within 50,4.8,74
19738,2014-06-08,bigger then 400,51.3,60
19739,2014-06-08,within 100,7.2,60
19740,2014-06-08,within 150,506.1,60
19741,2014-06-08,within 200,4.78,60
19742,2014-06-08,within 250,0.85,60
19743,2014-06-08,within 300,8.9,60
19744,2014-06-08,within 350,0.1,60
19745,2014-06-08,within 400,0.1,60
19746,2014-06-09,bigger then 400,1.2000000000000002,80
19747,2014-06-09,within 100,2.5500000000000003,80
19748,2014-06-09,within 150,10.420000000000002,80
19749,2014-06-09,within 200,68.7,80
19750,2014-06-09,within 250,4.3,80
19751,2014-06-09,within 300,0.1,80
19752,2014-06-09,within 50,2.25,80
19753,2014-06-10,bigger then 400,0.5,40
19754,2014-06-10,within 100,2.2,40
19755,2014-06-10,within 150,132.21,40
19756,2014-06-10,within 200,4.95,40
19757,2014-06-10,within 250,1.3,40
19758,2014-06-10,within 300,2.0,40
19759,2014-06-10,within 400,1.0,40
19760,2014-06-10,within 50,0.1,40
19761,2014-06-11,bigger then 400,0.1,44
19762,2014-06-11,within 100,6.3999999999999995,44
19763,2014-06-11,within 150,6.1,44
19764,2014-06-11,within 200,1.9100000000000001,44
19765,2014-06-11,within 250,0.35,44
19766,2014-06-11,within 300,0.86,44
19767,2014-06-12,bigger then 400,1.0,43
19768,2014-06-12,within 100,80.2,43
19769,2014-06-12,within 150,10.399999999999999,43
19770,2014-06-12,within 200,8.8,43
19771,2014-06-12,within 250,0.25,43
19772,2014-06-12,within 300,2.1,43
19773,2014-06-12,within 400,0.1,43
19774,2014-06-12,within 50,0.1,43
19775,2014-06-13,bigger then 400,6.050000000000001,54
19776,2014-06-13,within 100,2.35,54
19777,2014-06-13,within 150,6.069999999999999,54
19778,2014-06-13,within 200,233.02,54
19779,2014-06-13,within 250,2.5,54
19780,2014-06-13,within 300,2547.0,54
19781,2014-06-13,within 350,0.1,54
19782,2014-06-13,within 50,0.6,54
19783,2014-06-14,bigger then 400,85.3,60
19784,2014-06-14,within 100,17.200000000000003,60
19785,2014-06-14,within 150,71.11999999999999,60
19786,2014-06-14,within 250,3.0,60
19787,2014-06-14,within 300,0.2,60
19788,2014-06-14,within 400,1.6,60
19789,2014-06-15,bigger then 400,14.6,65
19790,2014-06-15,within 100,1.7,65
19791,2014-06-15,within 150,2.4400000000000004,65
19792,2014-06-15,within 200,4.08,65
19793,2014-06-15,within 250,5.4,65
19794,2014-06-15,within 300,0.38,65
19795,2014-06-15,within 50,2.3,65
19796,2014-06-16,bigger then 400,1.0,54
19797,2014-06-16,within 100,12.15,54
19798,2014-06-16,within 150,5.9,54
19799,2014-06-16,within 200,2.45,54
19800,2014-06-16,within 250,2.3000000000000003,54
19801,2014-06-16,within 300,1.6,54
19802,2014-06-16,within 400,1.1,54
19803,2014-06-17,bigger then 400,1.2000000000000002,53
19804,2014-06-17,within 100,257.6,53
19805,2014-06-17,within 150,1.45,53
19806,2014-06-17,within 200,11.6,53
19807,2014-06-17,within 250,0.65,53
19808,2014-06-17,within 300,0.01,53
19809,2014-06-17,within 50,3.4,53
19810,2014-06-18,bigger then 400,2.0,57
19811,2014-06-18,within 100,1.7000000000000002,57
19812,2014-06-18,within 150,16.18,57
19813,2014-06-18,within 200,6.55,57
19814,2014-06-18,within 250,0.75,57
19815,2014-06-18,within 300,13.2,57
19816,2014-06-18,within 350,0.1,57
19817,2014-06-18,within 400,1.0,57
19818,2014-06-18,within 50,3.2,57
19819,2014-06-19,bigger then 400,2.92,50
19820,2014-06-19,within 100,412.1,50
19821,2014-06-19,within 150,20.939999999999998,50
19822,2014-06-19,within 200,12.3,50
19823,2014-06-19,within 250,0.6,50
19824,2014-06-19,within 350,0.1,50
19825,2014-06-19,within 50,13.5,50
19826,2014-06-20,bigger then 400,1.35,49
19827,2014-06-20,within 100,100.25,49
19828,2014-06-20,within 150,5.3,49
19829,2014-06-20,within 200,1.2000000000000002,49
19830,2014-06-20,within 250,1.11,49
19831,2014-06-20,within 300,0.1,49
19832,2014-06-20,within 350,0.2,49
19833,2014-06-20,within 400,1.0,49
19834,2014-06-20,within 50,1.66,49
19835,2014-06-21,bigger then 400,30.85,58
19836,2014-06-21,within 100,117.69999999999999,58
19837,2014-06-21,within 150,12.6,58
19838,2014-06-21,within 200,1.25,58
19839,2014-06-21,within 250,7.13,58
19840,2014-06-21,within 300,1.2,58
19841,2014-06-21,within 50,3.16,58
19842,2014-06-22,bigger then 400,9.6,60
19843,2014-06-22,within 100,2.7,60
19844,2014-06-22,within 150,2.7000000000000006,60
19845,2014-06-22,within 200,2.4,60
19846,2014-06-22,within 250,0.6,60
19847,2014-06-22,within 300,0.4,60
19848,2014-06-22,within 50,0.1,60
19849,2014-06-23,bigger then 400,0.96,57
19850,2014-06-23,within 100,0.2,57
19851,2014-06-23,within 150,5.720000000000001,57
19852,2014-06-23,within 200,0.35,57
19853,2014-06-23,within 250,20.3,57
19854,2014-06-23,within 350,0.1,57
19855,2014-06-23,within 50,0.1,57
19856,2014-06-24,bigger then 400,2.8200000000000003,46
19857,2014-06-24,within 100,21.42,46
19858,2014-06-24,within 150,5.1,46
19859,2014-06-24,within 250,0.1,46
19860,2014-06-24,within 300,1.3,46
19861,2014-06-24,within 400,1.0,46
19862,2014-06-24,within 50,0.1,46
19863,2014-06-25,within 100,1.0,24
19864,2014-06-25,within 150,15.97,24
19865,2014-06-25,within 200,0.5,24
19866,2014-06-25,within 250,8.1,24
19867,2014-06-25,within 300,0.1,24
19868,2014-06-26,bigger then 400,3.0000000000000004,37
19869,2014-06-26,within 150,20.55,37
19870,2014-06-26,within 200,0.02,37
19871,2014-06-26,within 350,3.0,37
19872,2014-06-26,within 400,1.0,37
19873,2014-06-26,within 50,0.1,37
19874,2014-06-27,bigger then 400,0.30000000000000004,25
19875,2014-06-27,within 100,1.0,25
19876,2014-06-27,within 150,1.7999999999999998,25
19877,2014-06-27,within 200,1.3,25
19878,2014-06-27,within 250,0.2,25
19879,2014-06-27,within 300,2.0,25
19880,2014-06-27,within 400,0.5599999999999999,25
19881,2014-06-28,bigger then 400,2.0,35
19882,2014-06-28,within 100,1.1,35
19883,2014-06-28,within 150,1.2200000000000002,35
19884,2014-06-28,within 200,0.7,35
19885,2014-06-28,within 250,0.2,35
19886,2014-06-28,within 400,0.6,35
19887,2014-06-28,within 50,0.05,35
19888,2014-06-29,bigger then 400,1.5,58
19889,2014-06-29,within 100,5.6,58
19890,2014-06-29,within 150,4.51,58
19891,2014-06-29,within 200,0.9,58
19892,2014-06-29,within 250,0.1,58
19893,2014-06-29,within 300,0.5,58
19894,2014-06-29,within 350,0.1,58
19895,2014-06-29,within 400,0.5,58
19896,2014-06-29,within 50,0.65,58
19897,2014-06-30,bigger then 400,0.45,108
19898,2014-06-30,within 100,186.0,108
19899,2014-06-30,within 150,10.7,108
19900,2014-06-30,within 200,1.2,108
19901,2014-06-30,within 250,1.3100000000000003,108
19902,2014-06-30,within 300,0.65,108
19903,2014-06-30,within 350,0.1,108
19904,2014-06-30,within 50,0.11,108
19905,2014-07-01,within 100,5.96,41
19906,2014-07-01,within 150,14.639999999999999,41
19907,2014-07-01,within 200,102.4,41
19908,2014-07-01,within 250,1.4,41
19909,2014-07-01,within 300,70.56,41
19910,2014-07-01,within 50,55.0,41
19911,2014-07-02,bigger then 400,0.35,41
19912,2014-07-02,within 100,0.01,41
19913,2014-07-02,within 150,5.01,41
19914,2014-07-02,within 200,5.050000000000001,41
19915,2014-07-02,within 250,10.6,41
19916,2014-07-02,within 300,456.3,41
19917,2014-07-02,within 350,4.0,41
19918,2014-07-02,within 400,1.0,41
19919,2014-07-02,within 50,0.5,41
19920,2014-07-03,bigger then 400,2.7,52
19921,2014-07-03,within 100,4300.2300000000005,52
19922,2014-07-03,within 150,15.2,52
19923,2014-07-03,within 200,11.4,52
19924,2014-07-03,within 250,4.43,52
19925,2014-07-03,within 300,132.1,52
19926,2014-07-04,bigger then 400,8.0,59
19927,2014-07-04,within 100,1.25,59
19928,2014-07-04,within 150,105.34999999999995,59
19929,2014-07-04,within 200,27.500000000000007,59
19930,2014-07-04,within 250,1.8000000000000003,59
19931,2014-07-04,within 300,0.2,59
19932,2014-07-04,within 400,1.73,59
19933,2014-07-05,bigger then 400,0.1,54
19934,2014-07-05,within 100,6.5,54
19935,2014-07-05,within 150,146.33999999999997,54
19936,2014-07-05,within 200,1.2000000000000002,54
19937,2014-07-05,within 250,62.8,54
19938,2014-07-05,within 300,17.560000000000002,54
19939,2014-07-05,within 350,0.1,54
19940,2014-07-05,within 400,0.2,54
19941,2014-07-05,within 50,0.1,54
19942,2014-07-06,bigger then 400,177.6,61
19943,2014-07-06,within 100,3.95,61
19944,2014-07-06,within 150,102.67,61
19945,2014-07-06,within 200,0.55,61
19946,2014-07-06,within 250,58.46,61
19947,2014-07-06,within 300,0.1,61
19948,2014-07-06,within 400,0.8999999999999999,61
19949,2014-07-06,within 50,0.74,61
19950,2014-07-07,bigger then 400,2.6,37
19951,2014-07-07,within 100,2.35,37
19952,2014-07-07,within 150,71.7,37
19953,2014-07-07,within 200,19.5,37
19954,2014-07-07,within 250,12.299999999999999,37
19955,2014-07-07,within 300,0.01,37
19956,2014-07-07,within 400,1.1,37
19957,2014-07-07,within 50,0.9,37
19958,2014-07-08,bigger then 400,2.3000000000000003,42
19959,2014-07-08,within 100,9.15,42
19960,2014-07-08,within 150,3.7800000000000002,42
19961,2014-07-08,within 200,10.1,42
19962,2014-07-08,within 250,0.32,42
19963,2014-07-08,within 400,1.0,42
19964,2014-07-08,within 50,0.2,42
19965,2014-07-09,bigger then 400,1.4700000000000002,47
19966,2014-07-09,within 100,3.8,47
19967,2014-07-09,within 150,31.500000000000004,47
19968,2014-07-09,within 200,1.9500000000000002,47
19969,2014-07-09,within 250,0.13,47
19970,2014-07-09,within 300,1348.85,47
19971,2014-07-09,within 400,1.4,47
19972,2014-07-09,within 50,1.2000000000000002,47
19973,2014-07-10,bigger then 400,0.75,31
19974,2014-07-10,within 100,0.1,31
19975,2014-07-10,within 150,34.510000000000005,31
19976,2014-07-10,within 200,70.15,31
19977,2014-07-10,within 250,0.5,31
19978,2014-07-10,within 300,1.3,31
19979,2014-07-10,within 400,0.2,31
19980,2014-07-11,bigger then 400,25.1,76
19981,2014-07-11,within 100,0.7,76
19982,2014-07-11,within 150,6.71,76
19983,2014-07-11,within 200,0.4,76
19984,2014-07-11,within 250,8.899999999999999,76
19985,2014-07-11,within 300,1680.6999999999998,76
19986,2014-07-11,within 350,0.1,76
19987,2014-07-12,bigger then 400,0.1,35
19988,2014-07-12,within 100,6489.3,35
19989,2014-07-12,within 150,6.509999999999999,35
19990,2014-07-12,within 200,1.65,35
19991,2014-07-12,within 250,3.2,35
19992,2014-07-12,within 300,2.81,35
19993,2014-07-12,within 350,0.1,35
19994,2014-07-12,within 400,0.1,35
19995,2014-07-12,within 50,85.0,35
19996,2014-07-13,bigger then 400,3.3000000000000003,40
19997,2014-07-13,within 100,2.4600000000000004,40
19998,2014-07-13,within 150,11.86,40
19999,2014-07-13,within 200,22.87,40
20000,2014-07-13,within 250,9.3,40
20001,2014-07-13,within 300,12.35,40
20002,2014-07-13,within 350,0.2,40
20003,2014-07-13,within 400,1.8,40
20004,2014-07-14,bigger then 400,1.25,74
20005,2014-07-14,within 100,2.65,74
20006,2014-07-14,within 150,2.46,74
20007,2014-07-14,within 200,4.1,74
20008,2014-07-14,within 250,0.3,74
20009,2014-07-14,within 300,0.7999999999999999,74
20010,2014-07-14,within 350,0.35,74
20011,2014-07-14,within 400,4.1,74
20012,2014-07-14,within 50,0.43000000000000005,74
20013,2014-07-15,bigger then 400,0.1,40
20014,2014-07-15,within 100,0.25,40
20015,2014-07-15,within 150,2.9200000000000004,40
20016,2014-07-15,within 200,3.23,40
20017,2014-07-15,within 250,0.85,40
20018,2014-07-15,within 300,1.35,40
20019,2014-07-15,within 400,1.1,40
20020,2014-07-15,within 50,0.1,40
20021,2014-07-16,within 100,1.54,30
20022,2014-07-16,within 150,0.44999999999999996,30
20023,2014-07-16,within 200,7.0,30
20024,2014-07-16,within 250,5.93,30
20025,2014-07-16,within 300,3.5500000000000003,30
20026,2014-07-16,within 400,1.11,30
20027,2014-07-16,within 50,0.24,30
20028,2014-07-17,bigger then 400,0.7,29
20029,2014-07-17,within 100,1.7000000000000002,29
20030,2014-07-17,within 150,29.2,29
20031,2014-07-17,within 200,8.52,29
20032,2014-07-17,within 250,0.7999999999999999,29
20033,2014-07-17,within 300,0.5499999999999999,29
20034,2014-07-17,within 350,0.1,29
20035,2014-07-17,within 50,0.26,29
20036,2014-07-18,bigger then 400,0.25,29
20037,2014-07-18,within 100,0.2,29
20038,2014-07-18,within 150,2.5,29
20039,2014-07-18,within 200,636.8100000000002,29
20040,2014-07-18,within 250,2.6999999999999997,29
20041,2014-07-18,within 300,0.1,29
20042,2014-07-18,within 350,0.25,29
20043,2014-07-19,bigger then 400,2.0,36
20044,2014-07-19,within 100,7.6,36
20045,2014-07-19,within 150,3.5700000000000003,36
20046,2014-07-19,within 200,11.459999999999999,36
20047,2014-07-19,within 250,7.499999999999999,36
20048,2014-07-19,within 300,0.1,36
20049,2014-07-19,within 350,0.2,36
20050,2014-07-20,bigger then 400,0.1,28
20051,2014-07-20,within 100,101.0,28
20052,2014-07-20,within 150,27.980000000000004,28
20053,2014-07-20,within 200,10.159999999999998,28
20054,2014-07-20,within 250,3.0500000000000003,28
20055,2014-07-20,within 300,0.30000000000000004,28
20056,2014-07-20,within 400,0.4,28
20057,2014-07-20,within 50,0.04,28
20058,2014-07-21,bigger then 400,1.1,30
20059,2014-07-21,within 100,0.1,30
20060,2014-07-21,within 150,34.21,30
20061,2014-07-21,within 200,4.200000000000001,30
20062,2014-07-21,within 250,15.12,30
20063,2014-07-21,within 300,18.390000000000004,30
20064,2014-07-21,within 400,0.1,30
20065,2014-07-21,within 50,0.1,30
20066,2014-07-22,bigger then 400,4.1,30
20067,2014-07-22,within 100,0.6,30
20068,2014-07-22,within 150,7.219999999999999,30
20069,2014-07-22,within 200,13.349999999999998,30
20070,2014-07-22,within 250,3.5000000000000004,30
20071,2014-07-22,within 300,20.23000000000001,30
20072,2014-07-22,within 400,0.1,30
20073,2014-07-23,bigger then 400,0.1,32
20074,2014-07-23,within 100,0.1,32
20075,2014-07-23,within 150,2.2,32
20076,2014-07-23,within 200,123.14999999999999,32
20077,2014-07-23,within 250,0.39,32
20078,2014-07-23,within 300,1.74,32
20079,2014-07-23,within 350,0.1,32
20080,2014-07-23,within 400,4.199999999999999,32
20081,2014-07-24,bigger then 400,79.14999999999999,47
20082,2014-07-24,within 100,1.5100000000000002,47
20083,2014-07-24,within 150,4.6499999999999995,47
20084,2014-07-24,within 200,0.1,47
20085,2014-07-24,within 250,0.6500000000000001,47
20086,2014-07-24,within 300,18.55,47
20087,2014-07-24,within 350,1.1,47
20088,2014-07-24,within 400,1.0,47
20089,2014-07-24,within 50,0.35,47
20090,2014-07-25,bigger then 400,0.2,115
20091,2014-07-25,within 100,426.33,115
20092,2014-07-25,within 150,4.65,115
20093,2014-07-25,within 200,0.42000000000000004,115
20094,2014-07-25,within 250,54.88,115
20095,2014-07-25,within 50,0.1,115
20096,2014-07-26,bigger then 400,1.2,56
20097,2014-07-26,within 100,1.58,56
20098,2014-07-26,within 150,8.1,56
20099,2014-07-26,within 200,12670.900000000001,56
20100,2014-07-26,within 250,0.1,56
20101,2014-07-26,within 300,0.2,56
20102,2014-07-26,within 350,0.1,56
20103,2014-07-26,within 400,0.1,56
20104,2014-07-26,within 50,0.25,56
20105,2014-07-27,bigger then 400,0.30000000000000004,52
20106,2014-07-27,within 100,234.79999999999998,52
20107,2014-07-27,within 150,18.21,52
20108,2014-07-27,within 200,87.84999999999998,52
20109,2014-07-27,within 250,8.649999999999999,52
20110,2014-07-27,within 350,3.5,52
20111,2014-07-27,within 400,0.35,52
20112,2014-07-28,bigger then 400,3.6,40
20113,2014-07-28,within 100,14.4,40
20114,2014-07-28,within 150,10.709999999999999,40
20115,2014-07-28,within 200,36.2,40
20116,2014-07-28,within 250,8.549999999999999,40
20117,2014-07-28,within 300,0.30000000000000004,40
20118,2014-07-28,within 400,3.9,40
20119,2014-07-29,bigger then 400,0.1,46
20120,2014-07-29,within 100,1024.9399999999998,46
20121,2014-07-29,within 150,2.2500000000000004,46
20122,2014-07-29,within 200,8.809999999999999,46
20123,2014-07-29,within 250,19.80000000000001,46
20124,2014-07-29,within 300,21.150000000000002,46
20125,2014-07-29,within 400,100.3,46
20126,2014-07-29,within 50,2.0,46
20127,2014-07-30,bigger then 400,20.400000000000002,51
20128,2014-07-30,within 100,13.04,51
20129,2014-07-30,within 150,8.639999999999999,51
20130,2014-07-30,within 200,19.33,51
20131,2014-07-30,within 250,108.1,51
20132,2014-07-30,within 300,3738.8399999999997,51
20133,2014-07-30,within 400,0.1,51
20134,2014-07-31,bigger then 400,0.35,42
20135,2014-07-31,within 100,0.5,42
20136,2014-07-31,within 150,20.349999999999998,42
20137,2014-07-31,within 200,39.7,42
20138,2014-07-31,within 250,6.679999999999998,42
20139,2014-07-31,within 300,6.2099999999999955,42
20140,2014-07-31,within 400,0.02,42
20141,2014-07-31,within 50,0.25,42
20142,2014-08-01,bigger then 400,0.2,52
20143,2014-08-01,within 100,9.75,52
20144,2014-08-01,within 150,50.760000000000005,52
20145,2014-08-01,within 200,404.0,52
20146,2014-08-01,within 250,3.6,52
20147,2014-08-01,within 300,842.45,52
20148,2014-08-01,within 350,4.199999999999999,52
20149,2014-08-01,within 400,0.1,52
20150,2014-08-01,within 50,0.05,52
20151,2014-08-02,bigger then 400,0.30000000000000004,40
20152,2014-08-02,within 100,0.44999999999999996,40
20153,2014-08-02,within 150,2.24,40
20154,2014-08-02,within 200,22.1,40
20155,2014-08-02,within 250,7.1,40
20156,2014-08-02,within 300,64.15,40
20157,2014-08-02,within 400,0.1,40
20158,2014-08-02,within 50,0.05,40
20159,2014-08-03,bigger then 400,0.2,38
20160,2014-08-03,within 100,0.47,38
20161,2014-08-03,within 150,4243.62,38
20162,2014-08-03,within 200,0.2,38
20163,2014-08-03,within 250,0.1,38
20164,2014-08-03,within 50,1.0,38
20165,2014-08-04,within 100,2.6,35
20166,2014-08-04,within 150,2.96,35
20167,2014-08-04,within 200,0.2,35
20168,2014-08-04,within 250,69.3,35
20169,2014-08-04,within 300,0.44999999999999996,35
20170,2014-08-04,within 350,0.1,35
20171,2014-08-04,within 400,2.0,35
20172,2014-08-04,within 50,1.0,35
20173,2014-08-05,bigger then 400,0.1,46
20174,2014-08-05,within 100,0.1,46
20175,2014-08-05,within 150,5.800000000000001,46
20176,2014-08-05,within 200,197.3,46
20177,2014-08-05,within 250,2.1999999999999997,46
20178,2014-08-05,within 300,8.1,46
20179,2014-08-05,within 50,0.5,46
20180,2014-08-06,bigger then 400,0.2,51
20181,2014-08-06,within 100,0.5,51
20182,2014-08-06,within 150,0.1,51
20183,2014-08-06,within 200,1.1,51
20184,2014-08-06,within 250,29.200000000000003,51
20185,2014-08-06,within 300,4.8999999999999995,51
20186,2014-08-06,within 350,0.66,51
20187,2014-08-06,within 400,0.5,51
20188,2014-08-07,bigger then 400,1.6,45
20189,2014-08-07,within 100,0.54,45
20190,2014-08-07,within 150,4.619999999999999,45
20191,2014-08-07,within 200,4.45,45
20192,2014-08-07,within 250,1.4,45
20193,2014-08-07,within 300,0.1,45
20194,2014-08-07,within 350,0.2,45
20195,2014-08-07,within 400,0.1,45
20196,2014-08-07,within 50,0.3,45
20197,2014-08-08,bigger then 400,3.3000000000000003,64
20198,2014-08-08,within 100,1.0,64
20199,2014-08-08,within 150,84.62,64
20200,2014-08-08,within 200,3.15,64
20201,2014-08-08,within 250,1.2000000000000002,64
20202,2014-08-08,within 300,0.1,64
20203,2014-08-08,within 400,0.2,64
20204,2014-08-08,within 50,0.25,64
20205,2014-08-09,bigger then 400,0.1,56
20206,2014-08-09,within 100,370.4,56
20207,2014-08-09,within 150,2.0,56
20208,2014-08-09,within 200,1.31,56
20209,2014-08-09,within 250,9.299999999999999,56
20210,2014-08-09,within 300,0.6,56
20211,2014-08-09,within 350,0.2,56
20212,2014-08-09,within 400,0.30000000000000004,56
20213,2014-08-10,bigger then 400,1.0,34
20214,2014-08-10,within 100,0.1,34
20215,2014-08-10,within 150,2.5,34
20216,2014-08-10,within 200,3.0,34
20217,2014-08-10,within 250,1.6,34
20218,2014-08-10,within 300,3.25,34
20219,2014-08-10,within 350,0.1,34
20220,2014-08-10,within 400,0.4,34
20221,2014-08-11,within 100,0.25,37
20222,2014-08-11,within 150,20.300000000000004,37
20223,2014-08-11,within 200,1.31,37
20224,2014-08-11,within 250,13.409999999999998,37
20225,2014-08-11,within 300,0.6,37
20226,2014-08-11,within 350,0.1,37
20227,2014-08-11,within 50,0.45,37
20228,2014-08-12,bigger then 400,0.4,39
20229,2014-08-12,within 150,1.4000000000000004,39
20230,2014-08-12,within 200,1.1700000000000002,39
20231,2014-08-12,within 250,0.99,39
20232,2014-08-12,within 300,18635.109999999993,39
20233,2014-08-12,within 350,0.95,39
20234,2014-08-12,within 400,1.0,39
20235,2014-08-13,bigger then 400,0.2,42
20236,2014-08-13,within 100,7.699999999999999,42
20237,2014-08-13,within 150,15.94,42
20238,2014-08-13,within 200,1.53,42
20239,2014-08-13,within 250,13154.900000000001,42
20240,2014-08-13,within 300,22.970000000000002,42
20241,2014-08-13,within 350,0.27,42
20242,2014-08-13,within 400,0.2,42
20243,2014-08-14,within 100,5.449999999999999,31
20244,2014-08-14,within 150,7.049999999999999,31
20245,2014-08-14,within 200,1.3,31
20246,2014-08-14,within 250,9.539999999999997,31
20247,2014-08-14,within 300,82.36999999999999,31
20248,2014-08-14,within 350,0.3,31
20249,2014-08-14,within 400,2.6,31
20250,2014-08-14,within 50,0.1,31
20251,2014-08-15,bigger then 400,2.9,40
20252,2014-08-15,within 100,0.71,40
20253,2014-08-15,within 150,6.8199999999999985,40
20254,2014-08-15,within 200,0.2,40
20255,2014-08-15,within 250,31872.499999999993,40
20256,2014-08-15,within 300,8.189999999999998,40
20257,2014-08-15,within 400,0.1,40
20258,2014-08-15,within 50,0.12000000000000001,40
20259,2014-08-16,bigger then 400,21.1,44
20260,2014-08-16,within 100,0.1,44
20261,2014-08-16,within 150,7.01,44
20262,2014-08-16,within 200,0.30000000000000004,44
20263,2014-08-16,within 250,2.1,44
20264,2014-08-16,within 300,102.13,44
